2025-11-02 00:03:47,27.5,99.9
2025-11-02 00:13:48,27.5,99.9
2025-11-02 00:23:49,27.5,99.9
2025-11-02 00:33:52,27.5,99.9
2025-11-02 00:43:52,27.5,99.9
2025-11-02 00:53:53,27.5,99.9
2025-11-02 01:03:55,27.5,99.9
2025-11-02 01:13:59,27.5,99.9
2025-11-02 01:24:02,27.5,99.9
2025-11-02 01:34:02,27.5,99.9
2025-11-02 01:44:04,27.5,99.9
2025-11-02 01:54:05,27.5,99.9
2025-11-02 02:04:06,27.6,99.9
2025-11-02 02:14:14,27.6,99.9
2025-11-02 02:24:15,27.6,99.9
2025-11-02 02:34:18,27.6,99.9
2025-11-02 02:44:19,27.6,99.9
2025-11-02 02:54:20,27.7,99.9
2025-11-02 03:04:21,27.7,99.9
2025-11-02 03:14:23,27.8,99.9
2025-11-02 03:24:24,27.9,99.9
2025-11-02 03:34:28,27.9,99.9
2025-11-02 03:44:29,28.0,99.9
2025-11-02 03:54:29,28.1,99.9
2025-11-02 04:04:32,28.2,99.9
2025-11-02 04:14:32,28.3,99.9
2025-11-02 04:24:32,28.3,99.9
2025-11-02 04:34:33,28.5,99.9
2025-11-02 04:44:34,28.5,99.9
2025-11-02 04:54:35,28.6,99.9
2025-11-02 05:04:39,28.7,99.9
2025-11-02 05:14:39,28.7,99.9
2025-11-02 05:24:40,28.8,99.9
2025-11-02 05:34:40,28.9,99.9
2025-11-02 05:44:41,29.0,99.9
2025-11-02 05:54:42,29.1,99.9
2025-11-02 06:04:43,29.2,99.9
2025-11-02 06:14:46,29.4,99.9
2025-11-02 06:24:46,29.5,99.9
2025-11-02 06:34:47,29.6,99.9
2025-11-02 06:44:47,29.7,99.9
2025-11-02 06:54:48,29.7,99.9
2025-11-02 07:04:48,29.8,99.9
2025-11-02 07:14:49,29.9,99.9
2025-11-02 07:24:49,30.0,99.9
2025-11-02 07:34:52,30.0,99.9
2025-11-02 07:44:53,30.1,99.9
2025-11-02 07:54:54,30.0,99.9
2025-11-02 08:04:57,30.1,99.9
2025-11-02 08:14:58,30.1,99.9
2025-11-02 08:24:58,30.1,99.9
2025-11-02 08:34:59,30.0,99.9
2025-11-02 08:44:59,30.1,99.9
2025-11-02 08:54:59,30.2,99.9
2025-11-02 09:05:00,30.4,99.9
2025-11-02 09:15:00,30.6,99.9
2025-11-02 09:25:00,30.5,99.9
2025-11-02 09:35:00,30.6,99.9
2025-11-02 09:45:00,30.6,99.9
2025-11-02 09:55:00,30.6,99.9
2025-11-02 10:05:01,30.7,99.9
2025-11-02 10:15:01,30.7,99.9
2025-11-02 10:25:01,30.7,99.9
2025-11-02 10:35:01,30.7,99.9
2025-11-02 10:45:01,30.8,99.9
2025-11-02 10:55:02,30.8,99.9
2025-11-02 11:05:02,31.5,99.9
2025-11-02 11:15:02,31.7,99.9
2025-11-02 11:25:02,32.5,99.9
2025-11-02 11:35:02,31.5,99.9
2025-11-02 11:45:03,31.5,99.9
2025-11-02 11:55:03,31.5,99.9
2025-11-02 12:05:04,31.5,99.9
2025-11-02 12:15:04,31.3,99.9
2025-11-02 12:25:04,31.3,99.9
2025-11-02 12:35:04,31.3,99.9
2025-11-02 12:45:04,31.2,99.9
2025-11-02 12:55:05,31.2,99.9
2025-11-02 13:05:06,31.2,99.9
2025-11-02 13:15:06,31.2,99.9
2025-11-02 13:25:06,31.3,99.9
2025-11-02 13:35:06,31.2,99.9
2025-11-02 13:45:06,31.2,99.9
2025-11-02 13:55:07,31.2,99.9
2025-11-02 14:05:07,31.1,99.9
2025-11-02 14:15:07,31.0,99.9
2025-11-02 14:25:07,31.0,99.9
2025-11-02 14:35:07,31.1,99.9
2025-11-02 14:45:08,31.1,99.9
2025-11-02 14:55:08,31.0,99.9
2025-11-02 15:05:08,30.9,99.9
2025-11-02 15:15:08,30.8,99.9
2025-11-02 15:25:08,30.9,99.9
2025-11-02 15:35:08,30.8,99.9
2025-11-02 15:45:09,30.8,99.9
2025-11-02 15:55:09,30.8,99.9
2025-11-02 16:05:09,30.8,99.9
2025-11-02 16:15:09,30.9,99.9
2025-11-02 16:25:09,31.0,99.9
2025-11-02 16:35:09,30.8,99.9
2025-11-02 16:45:10,30.9,99.9
2025-11-02 16:55:10,30.9,99.9
2025-11-02 17:05:10,30.9,99.9
2025-11-02 17:15:10,29.3,99.9
2025-11-02 17:25:10,27.0,94.1
