2025-10-23 12:51:07,31.1,90.8
2025-10-23 13:01:07,31.3,90.2
2025-10-23 13:11:07,31.2,90.6
2025-10-23 13:13:54,31.1,91.5
2025-10-23 13:14:36,31.2,92.6
2025-10-23 13:15:00,31.2,93.9
2025-10-23 13:20:10,31.3,92.0
2025-10-23 13:21:15,30.9,91.5
2025-10-23 13:21:58,30.8,91.8
2025-10-23 13:22:09,30.8,91.9
2025-10-23 13:22:15,30.8,92.0
2025-10-23 13:22:22,30.8,92.0
2025-10-23 13:22:28,30.8,92.0
2025-10-23 13:22:35,30.8,91.6
2025-10-23 13:22:41,30.9,92.4
2025-10-23 13:22:47,31.0,92.1
2025-10-23 13:22:53,31.2,91.9
2025-10-23 13:22:59,31.3,91.8
2025-10-23 13:23:05,31.4,91.6
2025-10-23 13:23:11,31.4,91.5
2025-10-23 13:23:18,31.4,91.4
2025-10-23 13:23:24,31.5,91.2
2025-10-23 13:23:30,31.6,91.1
2025-10-23 13:23:36,31.7,91.0
2025-10-23 13:23:43,31.8,90.9
2025-10-23 13:23:49,31.9,90.7
2025-10-23 13:23:55,31.9,90.6
2025-10-23 13:24:01,32.0,90.5
2025-10-23 13:24:07,32.0,90.4
2025-10-23 13:24:14,32.1,90.4
2025-10-23 13:24:20,32.1,90.3
2025-10-23 13:24:26,32.2,90.2
2025-10-23 13:24:32,32.2,90.1
2025-10-23 13:24:38,32.2,90.0
2025-10-23 13:24:44,32.2,90.0
2025-10-23 13:24:50,32.2,89.9
2025-10-23 13:24:56,32.3,89.9
2025-10-23 13:25:03,32.3,89.7
2025-10-23 13:25:09,32.3,89.6
2025-10-23 13:25:15,32.3,89.5
2025-10-23 13:25:21,32.4,89.5
2025-10-23 13:25:28,32.4,89.4
2025-10-23 13:25:34,32.4,89.4
2025-10-23 13:25:40,32.4,89.2
2025-10-23 13:25:46,32.4,89.2
2025-10-23 13:25:53,32.4,89.2
2025-10-23 13:25:59,32.4,89.1
2025-10-23 13:26:05,32.4,89.0
2025-10-23 13:26:11,32.4,89.0
2025-10-23 13:26:17,32.4,88.9
2025-10-23 13:26:24,32.4,88.8
2025-10-23 13:26:30,32.5,88.9
2025-10-23 13:26:36,32.6,88.8
2025-10-23 13:26:42,32.6,88.6
2025-10-23 13:26:48,32.6,88.4
2025-10-23 13:26:54,32.7,88.3
2025-10-23 13:27:01,32.7,88.1
2025-10-23 13:27:07,32.7,88.0
2025-10-23 13:27:13,32.8,88.0
2025-10-23 13:27:19,32.8,87.8
2025-10-23 13:27:26,32.8,87.8
2025-10-23 13:27:32,32.8,87.7
2025-10-23 13:27:38,32.8,87.7
2025-10-23 13:27:44,32.8,87.6
2025-10-23 13:27:50,32.8,87.6
2025-10-23 13:27:56,32.8,87.5
2025-10-23 13:28:03,32.8,87.5
2025-10-23 13:28:09,32.8,87.5
2025-10-23 13:28:15,32.8,87.5
2025-10-23 13:28:21,32.8,87.5
2025-10-23 13:28:27,32.8,87.5
2025-10-23 13:28:33,32.8,87.4
2025-10-23 13:28:40,32.9,87.5
2025-10-23 13:28:46,32.9,87.5
2025-10-23 13:28:52,32.9,87.4
2025-10-23 13:28:58,32.9,87.3
2025-10-23 13:29:05,32.9,87.3
2025-10-23 13:29:11,32.9,87.3
2025-10-23 13:29:17,32.9,87.1
2025-10-23 13:29:23,33.0,87.0
2025-10-23 13:29:29,33.1,87.0
2025-10-23 13:29:36,33.1,86.8
2025-10-23 13:29:42,33.1,86.6
2025-10-23 13:29:49,33.1,86.3
2025-10-23 13:29:55,33.1,85.9
2025-10-23 13:30:01,33.1,85.6
2025-10-23 13:30:08,33.1,85.4
2025-10-23 13:30:14,33.1,85.3
2025-10-23 13:30:20,33.1,85.1
2025-10-23 13:30:26,33.0,84.8
2025-10-23 13:30:32,33.0,84.7
2025-10-23 13:30:38,32.9,84.4
2025-10-23 13:30:44,32.9,84.3
2025-10-23 13:30:50,32.9,84.2
2025-10-23 13:30:56,32.8,83.9
2025-10-23 13:31:03,32.8,83.7
2025-10-23 13:31:09,32.7,83.5
2025-10-23 13:31:15,32.7,83.3
2025-10-23 13:31:21,32.7,83.2
2025-10-23 13:31:27,32.6,83.0
2025-10-23 13:31:33,32.6,82.8
2025-10-23 13:31:39,32.5,82.6
2025-10-23 13:31:45,32.5,82.5
2025-10-23 13:31:51,32.5,82.3
2025-10-23 13:31:58,32.4,82.1
2025-10-23 13:32:04,32.4,82.0
2025-10-23 13:32:10,32.3,81.7
2025-10-23 13:32:16,32.3,81.7
2025-10-23 13:32:22,32.3,81.5
2025-10-23 13:32:29,32.3,81.2
2025-10-23 13:32:35,32.3,80.8
2025-10-23 13:32:41,32.4,80.5
2025-10-23 13:32:48,32.4,80.3
2025-10-23 13:32:54,32.4,80.0
2025-10-23 13:33:00,32.3,79.7
2025-10-23 13:33:06,32.3,79.5
2025-10-23 13:33:12,32.2,79.4
2025-10-23 13:33:18,32.2,79.3
2025-10-23 13:33:24,32.2,79.1
2025-10-23 13:33:30,32.2,79.0
2025-10-23 13:33:36,32.1,78.8
2025-10-23 13:33:42,32.1,78.7
2025-10-23 13:33:49,32.0,78.6
2025-10-23 13:33:55,32.0,78.5
2025-10-23 13:34:01,31.9,78.3
2025-10-23 13:34:07,31.9,78.2
2025-10-23 13:34:13,31.9,78.0
2025-10-23 13:34:19,32.0,77.8
2025-10-23 13:34:25,31.9,77.6
2025-10-23 13:34:31,31.9,77.4
2025-10-23 13:34:38,31.9,77.4
2025-10-23 13:34:44,31.8,77.3
2025-10-23 13:34:50,31.8,77.3
2025-10-23 13:34:57,31.7,77.1
2025-10-23 13:35:03,31.7,77.1
2025-10-23 13:35:09,31.6,77.1
2025-10-23 13:35:15,31.6,77.1
2025-10-23 13:35:22,31.5,77.0
2025-10-23 13:35:28,31.5,77.0
2025-10-23 13:35:34,31.4,76.9
2025-10-23 13:35:40,31.4,76.8
2025-10-23 13:35:47,31.3,76.7
2025-10-23 13:35:53,31.2,76.6
2025-10-23 13:35:59,31.3,76.7
2025-10-23 13:36:05,31.2,76.6
2025-10-23 13:36:11,31.1,76.5
2025-10-23 13:36:18,31.1,76.4
2025-10-23 13:36:24,31.1,76.4
2025-10-23 13:36:30,31.0,76.3
2025-10-23 13:36:36,31.0,76.3
2025-10-23 13:36:43,30.9,76.3
