2025-10-25 00:04:56,27.9,97.5
2025-10-25 00:16:12,27.9,97.5
2025-10-25 00:26:12,27.9,97.6
2025-10-25 00:36:17,27.9,99.5
2025-10-25 00:46:17,27.7,98.8
2025-10-25 00:56:17,28.0,97.4
2025-10-25 01:06:18,27.9,97.3
2025-10-25 01:16:18,27.9,98.1
2025-10-25 01:26:18,27.9,97.4
2025-10-25 01:36:23,27.9,97.5
2025-10-25 01:46:23,27.9,97.5
2025-10-25 01:56:23,27.9,97.5
2025-10-25 02:06:28,28.0,97.5
2025-10-25 02:16:28,28.1,97.5
2025-10-25 02:26:28,28.1,97.6
2025-10-25 02:36:28,28.2,97.6
2025-10-25 02:46:28,28.2,97.5
2025-10-25 02:56:28,28.3,97.5
2025-10-25 03:06:34,28.3,97.4
2025-10-25 03:16:39,28.4,97.5
2025-10-25 03:26:44,28.4,97.5
2025-10-25 03:36:52,28.4,99.9
2025-10-25 03:46:52,28.3,98.5
2025-10-25 03:56:52,28.3,98.4
2025-10-25 04:06:52,28.3,98.2
2025-10-25 04:16:52,28.4,98.3
2025-10-25 04:26:52,28.5,98.2
2025-10-25 04:36:52,28.6,98.0
2025-10-25 04:46:52,28.7,97.9
2025-10-25 04:56:52,28.8,97.7
2025-10-25 05:06:53,28.9,97.6
2025-10-25 05:16:53,29.0,97.3
2025-10-25 05:26:53,29.1,97.3
2025-10-25 05:36:53,29.2,97.2
2025-10-25 05:46:53,29.4,97.3
2025-10-25 05:56:58,29.5,97.2
2025-10-25 06:06:58,29.6,97.0
2025-10-25 06:16:58,29.7,96.9
2025-10-25 06:27:03,29.8,96.7
2025-10-25 06:37:03,29.9,96.6
2025-10-25 06:47:04,30.0,96.5
2025-10-25 06:57:04,30.1,96.4
2025-10-25 07:07:04,30.2,96.3
2025-10-25 07:17:04,30.3,96.2
2025-10-25 07:27:04,30.5,96.0
2025-10-25 07:37:04,30.5,95.9
2025-10-25 07:47:04,30.7,95.8
2025-10-25 07:57:04,30.8,95.7
2025-10-25 08:07:04,30.9,95.7
2025-10-25 08:17:09,30.9,95.7
2025-10-25 08:27:09,31.0,95.6
2025-10-25 08:37:09,31.1,95.5
2025-10-25 08:47:09,31.2,95.4
2025-10-25 08:57:10,31.3,95.3
2025-10-25 09:07:10,31.4,95.2
2025-10-25 09:17:10,31.4,95.1
2025-10-25 09:27:15,31.4,94.9
2025-10-25 09:37:15,31.5,94.8
2025-10-25 09:47:15,31.5,94.7
2025-10-25 09:57:15,31.5,94.5
2025-10-25 10:07:15,31.5,94.4
2025-10-25 10:17:15,31.5,94.4
2025-10-25 10:27:15,31.5,94.2
2025-10-25 10:37:15,31.4,94.1
2025-10-25 10:47:15,31.4,94.1
2025-10-25 10:57:16,31.3,93.9
2025-10-25 11:07:16,31.1,93.5
2025-10-25 11:17:16,31.0,93.3
2025-10-25 11:27:16,31.0,93.1
2025-10-25 11:37:27,30.9,93.2
